Position X,Position Y,Position Z
887.061,321.119,133.247
872.715,356.262,134.598
877.124,340.508,136.705
856.54,336.705,141.876
919.798,302.565,144.476
875.242,308.848,146.344
863.711,328.274,146.243
881.258,368.031,144.745
902.022,303.877,150.779
868.86,346.04,161.943
859.669,386.837,163.968
903.544,352.315,165.563
877.81,352.75,166.022
861.496,365.968,167.501
867.278,348.033,181.871
845.466,362.849,184.867
1360.84,399.715,189.032
646.958,416.409,157.184
1157.84,522.032,159.022
1115.38,524.201,181.203
1320.11,486.513,144.707
1290.93,463.245,162.285
1251.61,494.44,169.626
1285.77,435.712,178.217
1286.42,464.968,176.99
1393.55,425.766,155.079
1393.55,456.629,172.719
1324.31,419.842,186.667
1370.17,425.366,185.605
679.466,584.568,140.251
674.463,600.534,141.931
685.378,580.25,145.534
696.275,570.231,153.835
714.903,562.863,173.392
713.01,570.598,174.059
718.032,592.81,190.191
819.753,620.938,154.625
820.979,620.051,161.646
777.459,615.376,166.928
744.729,594.926,170.388
789.576,604.63,171.391
726.639,615.049,170.828
753.436,617.577,171.773
773.706,617.939,182.233
757.429,620.662,190.272
851.039,635.558,133.523
865.385,614.108,152.949
901.421,608.493,158.196
907.296,619.303,173.234
874.293,636.643,175.31
957.83,615.405,178.671
888.988,597.287,183.117
861.285,639.113,187.122
1070.61,568.437,150.847
1044.91,577.665,154.852
1047.75,545.658,167.509
1004.31,562.757,171.01
1071.13,534.191,181.849
1043.91,560.315,191.529
1154.95,558.229,140.732
1092.29,571.969,141.782
1084.81,569.332,144.974
1116.15,615.316,149.522
1153.96,615.239,151.714
1109.68,613.389,152.792
1192.51,575.859,161.95
1111.4,607.21,163.22
1102.41,601.904,166.548
1093.04,551.422,169.553
1093.4,597.445,168.978
1129.51,595.238,175.225
1176.28,606.292,178.888
1195.91,561.655,180.507
1181.33,571.165,182.756
1119.8,600.561,181.074
1179.33,555.362,185.433
1129.18,567.547,184.626
1122.34,586.213,185.201
1136.21,596.049,185.295
1134.86,639.012,185.05
1115.88,576.093,190.545
1216.39,553.399,163.262
1230.23,529.802,181.4
1327.77,529.319,136.662
345.585,763.855,157.866
356.632,752.16,162.027
465.756,695.226,128.635
408.286,712.693,131.402
476.819,672.182,134.811
466.713,675.949,133.399
402.336,706.758,133.933
453.587,675.79,138.283
392.002,708.169,147.452
456.585,734.562,146.913
461.883,743.113,156.824
486.575,651.084,131.79
501.701,704.931,137.456
535.313,708.609,161.937
632.799,675.144,190.363
810.712,664.208,138.324
771.734,679.783,147.262
804.738,689.131,145.928
766.693,663.918,161.195
835.822,671.511,167.472
755.795,648.057,169.499
734.362,665.649,174.643
810.873,660.851,189.561
782.174,668.707,188.915
890.98,662.913,136.769
859.022,675.43,145.109
1107.66,668.208,129.759
1112.13,655.571,146.967
1130.04,693.675,161.04
1145.49,645.253,181.999
332.353,798.076,174.102
341.933,770.353,176.809
327.007,782.581,180.487
319.97,797.745,183.135
294.044,820.734,187.781
302.266,832.575,187.639
318.337,828.583,190.613
